# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.6084711801749672,2.5793250068803832,4.806101625564001,-0.2974817841886776,1.825413540524901,3.0,-0.010752426722628536,0.0,-1.1317291992140093,0.0
 0.6132928448596996,2.588161288047431,4.806054905270837,-0.3029386029012083,1.8398785345790982,2.999999999999977,-0.010752728255674273,0.0,-1.1406125740892417,0.0
 0.6180544788839886,2.5969559986378976,4.806007571083192,-0.30836978254252345,1.8541634366519653,3.0000000000000235,-0.010749376316646428,0.0,-1.1489958066662134,0.0
 0.6227577771223416,2.6057097325171625,4.805959631770992,-0.3137738524958917,1.8682733313670243,3.0,-0.010742292556673203,0.0,-1.1568640740644711,0.0
 0.6274043670340937,2.6144230835506064,4.805911096104153,-0.31914932543170815,1.882213101102281,3.000000000000024,-0.0107313891939517,0.0,-1.1642024821914914,0.0
 0.631995812654029,2.6230966456036073,4.8058619728525995,-0.3244946978192841,1.8959874379620867,2.999999999999976,-0.010716588311459387,0.0,-1.1709961347915128,0.0
 0.6365336182822654,2.6317310125415467,4.805812270786252,-0.329808450670384,1.9096008548467958,3.0,-0.010697804384160594,0.0,-1.177230133680045,0.0
 0.641019231900694,2.640326778229803,4.805761998675029,-0.3350890501900437,1.9230576957020815,3.0,-0.010674962250493098,0.0,-1.1828896110355152,0.0
 0.6454540483403959,2.648884536533757,4.805711165288855,-0.3403349484834166,1.9363621450211872,3.0,-0.010647983298587625,0.0,-1.187959774042294,0.0
 0.6498394122219,2.6574048813187883,4.80565977939765,-0.34554458436918145,1.9495182366656996,3.0,-0.010616789451329465,0.0,-1.192425912747665,0.0
 0.6541766206879216,2.665888406450276,4.805607849771334,-0.35071638413305417,1.9625298620637643,3.0,-0.010581314021703078,0.0,-1.1962734397300432,0.0
 0.6584669259462337,2.6743357057936,4.80555538517983,-0.35584876236190705,1.9754007778387006,3.0,-0.010541485074556557,0.0,-1.1994879232906135,0.0
 0.6627115376385743,2.68274737321414,4.805502394393058,-0.36094012282592774,1.9881346129157225,3.000000000000026,-0.010497229439173642,0.0,-1.202055109073592,0.0
 0.6669116250499413,2.6911240025772765,4.8054488861809395,-0.3659888593573171,2.0007348751498233,2.999999999999947,-0.01044848394947687,0.0,-1.2039609537306577,0.0
 0.6710683191712364,2.699466187748388,4.805394869313396,-0.37099335677595824,2.0132049575137088,3.0,-0.010395191664251681,0.0,-1.2051916689963242,0.0
 0.6751827146270047,2.707774522592855,4.805340352560347,-0.3759519919022066,2.025548143881014,3.000000000000054,-0.010337285899252677,0.0,-1.2057337209917565,0.0
 0.6792558714789032,2.716049600976057,4.805285344691716,-0.38086313446942915,2.037767614436709,2.999999999999973,-0.010274713267430922,0.0,-1.2055739045888567,0.0
 0.6832888169145622,2.7242920167633735,4.805229854477421,-0.3857251482452904,2.049866450743686,2.9999999999999725,-0.010207417754907312,0.0,-1.204699332085309,0.0
 0.6872825468306236,2.7325023638201857,4.805173890687387,-0.3905363920076987,2.0618476404918704,3.000000000000028,-0.010135352841127442,0.0,-1.203097512497426,0.0
 0.6912380273179478,2.740681236011871,4.805117462091531,-0.39529522074273055,2.073714081953843,3.000000000000028,-0.010058477255216296,0.0,-1.2007563231467235,0.0
 0.6951561960562893,2.7488292272038106,4.805060577459778,-0.3999999866304499,2.0854685881688675,2.9999999999999716,-0.009976737293730517,0.0,-1.1976641094144524,0.0
 0.699037963625082,2.756946931261384,4.805003245562047,-0.4046490403286819,2.0971138908752454,2.9999999999999716,-0.009890105027643637,0.0,-1.193809666352772,0.0
 0.7028842147364299,2.765034942049971,4.804945475168259,-0.40924073208462913,2.108652644209289,3.0,-0.009798543131043325,0.0,-1.1891822864392876,0.0
 0.706695809395864,2.773093853434951,4.804887275048336,-0.4137734129367147,2.1200874281875914,3.0000000000000293,-0.009702025741520775,0.0,-1.1837718013006442,0.0
 0.7104735839959653,2.7811242592817043,4.804828653972199,-0.4182454359799844,2.1314207519878954,3.0,-0.00960051988546801,0.0,-1.1775686037857127,0.0
 0.7142183523475372,2.7891267534556103,4.804769620709768,-0.4226551576192459,2.142655057042611,3.0,-0.00949401320240766,0.0,-1.170563677263093,0.0
 0.7179309066526209,2.797101929822048,4.804710184030966,-0.42700093883864365,2.1537927199578624,3.0,-0.009382486744739781,0.0,-1.1627486282357882,0.0
 0.7216120184233097,2.805050382246398,4.804650352705713,-0.4312811465003946,2.1648360552699284,2.9999999999999396,-0.00926593200800598,0.0,-1.154115730470502,0.0
 0.725262439349991,2.8129727045940403,4.804590135503931,-0.43549415471471625,2.1757873180499723,2.99999999999997,-0.009144342724035588,0.0,-1.1446579271026671,0.0
 0.7288829021223772,2.820869490730354,4.8045295411955395,-0.43963834612690816,2.1866487063671305,2.9999999999999387,-0.009017718027680855,0.0,-1.1343688821986764,0.0
 0.7324741212064072,2.8287413345207186,4.804468578550461,-0.4437121133049899,2.1974223636192205,2.999999999999969,-0.00888606607399564,0.0,-1.1232430073547826,0.0
 0.7360367935798805,2.836588829830515,4.804407256338615,-0.4477138601359898,2.2081103807396403,2.999999999999969,-0.008749394998135922,0.0,-1.1112754677552341,0.0
 0.7395715994294512,2.844412570525121,4.8043455833299245,-0.4516420031598954,2.218714798288352,2.9999999999999685,-0.008607721068572364,0.0,-1.0984622480736848,0.0
 0.7430792028114337,2.8522131504699186,4.804283568294311,-0.4554949730562188,2.2292376084342997,3.0,-0.008461069439386402,0.0,-1.0848001401197085,0.0
 0.7465602522786675,2.859991163530286,4.804221220001693,-0.45927121600603765,2.2396807568360013,3.000000000000032,-0.008309464320046573,0.0,-1.0702867715436148,0.0
 0.7500153814755448,2.8677472035716036,4.804158547221994,-0.4629691950794296,2.250046144426633,2.999999999999968,-0.008152939472907947,0.0,-1.054920659252759,0.0
 0.7534452097031358,2.8754818644592506,4.804095558725135,-0.46658739173440356,2.2603356291094063,3.0000000000000973,-0.00799153542783065,0.0,-1.0387012027089946,0.0
 0.7568503424562196,2.883195740058607,4.8040322632810355,-0.47012430722041554,2.2705510273686578,2.9999999999999676,-0.00782529619405799,0.0,-1.0216287020253205,0.0
 0.7602313719338942,2.890889424235053,4.803968669659618,-0.47357846397720155,2.2806941158016816,3.0,-0.007654275353736056,0.0,-1.003704397648473,0.0
 0.7635888775253237,2.8985635108539674,4.803904786630803,-0.47694840710444864,2.29076663257597,3.0,-0.007478530925312911,0.0,-0.9849304759200981,0.0
 0.7669234262720758,2.9062185937807308,4.803840622964512,-0.48023270578856597,2.300770278816226,2.9999999999999667,-0.007298121350570788,0.0,-0.9653100724971099,0.0
 0.7702355733083966,2.9138552668807223,4.803776187430666,-0.48342995468431793,2.310706719925189,3.000000000000067,-0.007113118253428642,0.0,-0.944847309462733,0.0
 0.7735258622806875,2.921474124019322,4.803711488799186,-0.4865387753671419,2.3205775868420617,3.0000000000000338,-0.006923601368898326,0.0,-0.9235472955557502,0.0
 0.7767948257473541,2.9290757590619094,4.8036465358399925,-0.4895578177360524,2.3303844772420614,2.9999999999999662,-0.006729647669814887,0.0,-0.9014161211403223,0.0
 0.7800429855601276,2.936660765873864,4.803581337323008,-0.49248576135532657,2.340128956680382,3.000000000000034,-0.006531344934902487,0.0,-0.878460900988342,0.0
 0.7832708532278845,2.9442297383205664,4.8035159020181535,-0.49532131689501535,2.3498125596836528,3.000000000000069,-0.006328790693173746,0.0,-0.8546897452237416,0.0
 0.7864789302639192,2.9517832702673954,4.8034502386953495,-0.498063227439602,2.359436790791757,3.0,-0.006122075089205737,0.0,-0.8301117811350993,0.0
 0.7896677085175722,2.959321955579732,4.803384356124517,-0.5007102698353868,2.369003125552716,3.0000000000000346,-0.005911311663318157,0.0,-0.8047371488032403,0.0
 0.7928376704910467,2.966846388122954,4.803318263075577,-0.5032612559957353,2.3785130114731396,3.000000000000035,-0.005696610229184876,0.0,-0.7785770083709053,0.0
 0.7959892896422092,2.9743571617624425,4.803251968318452,-0.5057150342059719,2.387967868926627,2.9999999999999294,-0.005478081320451941,0.0,-0.7516435249465248,0.0
 0.799123030674103,2.981854870363577,4.8031854806230605,-0.508070490361454,2.3973690920223083,3.0000000000000355,-0.005255854473976503,0.0,-0.7239498669826733,0.0
 0.8022393498118728,2.9893401077917376,4.803118808759327,-0.5103265491867182,2.4067180494356184,3.0000000000001426,-0.005030055853772151,0.0,-0.6955102144369761,0.0
 0.8053386950677484,2.996813467912303,4.803051961497171,-0.5124821754702463,2.416016085203245,2.999999999999964,-0.004800810054042465,0.0,-0.6663397247515959,0.0
 0.8084215064946976,3.0042755445906537,4.802984947606513,-0.5145363751879407,2.4252645194840925,3.0,-0.004568264497860181,0.0,-0.6364545296741259,0.0
 0.8114882164293231,3.011726931692169,4.802917775857273,-0.5164881966170298,2.434464649287969,2.9999999999999276,-0.004332556532793281,0.0,-0.6058717249369323,0.0
 0.814539249724542,3.0191682230822297,4.802850455019375,-0.5183367314224441,2.4436177491736255,3.0000000000000364,-0.0040938382673662045,0.0,-0.5746093604493677,0.0
 0.8175750239725559,3.026600012626214,4.80278299386274,-0.520081115721564,2.4527250719176674,3.0000000000000364,-0.003852258623646275,0.0,-0.5426864103280596,0.0
 0.8205959497185927,3.034022894189502,4.802715401157287,-0.5217205310705484,2.461787849155778,2.999999999999963,-0.0036079706999741913,0.0,-0.5101227332661746,0.0
 0.8236024306658667,3.0414374616374746,4.802647685672938,-0.5232542053488844,2.4708072919975996,2.999999999999963,-0.003361137500654246,0.0,-0.4769390966534145,0.0
 0.8265948638721833,3.0488443088355104,4.802579856179616,-0.5246814137391007,2.4797845916165495,3.0000000000000373,-0.00311192958907765,0.0,-0.4431571170744003,0.0
 0.8295736399385919,3.056244029648989,4.8025119214472385,-0.5260014795531006,2.4887209198157754,3.0,-0.0028605155224160224,0.0,-0.40879921849559536,0.0
 0.8325391431904614,3.063637217943291,4.802443890245729,-0.5272137749649111,2.4976174295713838,2.9999999999999627,-0.002607053205991381,0.0,-0.37388865079589,0.0
 0.8354917518513367,3.0710244675837957,4.802375771345009,-0.5283177218334539,2.50647525555401,3.000000000000075,-0.0023517268430935058,0.0,-0.3384494210904777,0.0
 0.8384318382099154,3.0784063724358828,4.802307573514998,-0.5293127923594709,2.515295514629746,3.0,-0.002094712786116798,0.0,-0.3025062574636002,0.0
 0.8413597687804615,3.0857835263649322,4.802239305525618,-0.53019850967848,2.524079306341384,3.0,-0.0018362009988124744,0.0,-0.26608460135148715,0.0
 0.8442759044569585,3.093156523236323,4.80217097614679,-0.5309744484774477,2.5328277133708754,3.0,-0.00157635019962384,0.0,-0.22921053962767576,0.0
 0.8471806006612899,3.100525956915436,4.802102594148437,-0.5316402354618969,2.541541801983869,2.9999999999999236,-0.0013153739576563764,0.0,-0.19191080126587956,0.0
 0.8500742074857109,3.1078924212676498,4.802034168300477,-0.5321955498661199,2.5502226224571323,2.999999999999962,-0.0010534594371133799,0.0,-0.15421266404279949,0.0
 0.8529570698298771,3.115256510158345,4.8019657073728315,-0.5326401237482825,2.558871209489631,3.000000000000077,-0.0007907656798301871,0.0,-0.1161439676274248,0.0
 0.8558295275326624,3.122618817452901,4.801897220135423,-0.5329737423827259,2.5674885825979867,2.9999999999999614,-0.000527516076766572,0.0,-0.07773303883327688,0.0
 0.8586919154990045,3.1299799370166976,4.801828715358173,-0.5331962444976696,2.576075746497013,3.0,-0.000263855360782899,0.0,-0.03900865924898842,0.0
 0.8615445638219917,3.1373404627151142,4.8017602018110015,-0.5333075224840581,2.5846336914659744,2.999999999999883,0.000005898867634602779,0.0,2.434160113450614e-9,0.0
 0.8643877979003999,3.144700988413531,4.801691688263831,-0.5333075224771372,2.593163393701199,3.0,0.0002638553607828993,0.0,0.03926339344160878,0.0
 0.8672219385518749,3.1520621079773274,4.801623183486581,-0.5331962444976696,2.601665815655624,3.000000000000039,0.0005274831101023905,0.0,0.07875167546587464,0.0
 0.8700473021219489,3.159424415271883,4.801554696249172,-0.5329737423827259,2.610141906365846,2.999999999999961,0.0007907656798302228,0.0,0.11843473889376159,0.0
 0.8728642005890677,3.1667885041625783,4.801486235321527,-0.5326401237482825,2.6185926017672023,3.0000000000000395,0.0010534594371133324,0.0,0.15828225887282443,0.0
 0.8756729416657958,3.1741549685147925,4.801417809473567,-0.5321955498660691,2.6270188249973865,2.999999999999921,0.001315373957656317,0.0,0.19826374946902464,0.0
 0.878473828896363,3.1815244021939053,4.8013494274752135,-0.5316402354618969,2.6354214866890886,3.000000000000119,0.00157635019962384,0.0,0.2383486033233468,0.0
 0.8812671617507034,3.1888973990652962,4.801281098096386,-0.5309744484774477,2.6438014852521095,2.9999999999999205,0.0018362009988124744,0.0,0.2785061735167498,0.0
 0.8840532357151317,3.1962745529943457,4.801212830107006,-0.53019850967848,2.6521597071453944,3.0,0.0020947127861168924,0.0,0.3187057662161332,0.0
 0.8868323423797962,3.2036564578464324,4.801144632276995,-0.5293127923595218,2.660497027139388,3.0,0.0023517268430937183,0.0,0.35891674500494225,0.0
 0.8896047695230416,3.2110437074869367,4.801076513376275,-0.5283177218335049,2.668814308569124,2.99999999999996,0.002607053205991381,0.0,0.39910854265072293,0.0
 0.8923708011928042,3.218436895781239,4.801008482174765,-0.5272137749648601,2.6771124035784117,3.0,0.0028605155224158936,0.0,0.43925074225669425,0.0
 0.8951307177851615,3.2258366165947177,4.800940547442388,-0.5260014795531006,2.6853921533554836,3.0,0.0031119350836284576,0.0,0.4793130962652388,0.0
 0.8978847961201527,3.233243463792754,4.800872717949066,-0.524681413738999,2.693654388360457,2.9999999999999596,0.003361137500654245,0.0,0.5192655756396934,0.0
